"year","month","day","Bombus species","x","y","julian_day","source","elevation","elev_units","US_L3CODE","US_L3NAME","NA_L3CODE","NA_L3NAME","NA_L2CODE","NA_L2NAME","NA_L1CODE","NA_L1NAME","STATE_NAME","EPA_REGION","L3_KEY","L2_KEY","L1_KEY","geometry","Name","Description","geometry.1"
"2023","08","23","rufocinctus",-109.114625,38.513918,235,"UtahPP",2580,"meters","21","Southern Rockies","6.2.14","Southern Rockies","6.2","WESTERN CORDILLERA","6","NORTHWESTERN FORESTED MOUNTAINS","Utah",6,"21  Southern Rockies","6.2  WESTERN CORDILLERA","6  NORTHWESTERN FORESTED MOUNTAINS",c(-109.114625, 38.513918),"UT_52","UT    <br>       <br>   OID   30    <br>   State   UT    <br>   GridIDNo   52    <br>   Grid_ID   UT_52    <br>   Grid_ID_txt   52    <br>   Adoptions   <Null>    <br>   Static Grid ID   UT_52",c(-109.114625, 38.513918)
"2023","08","23","vancouverensis/bifarius",-109.115338,38.513822,235,"UtahPP",2580,"meters","21","Southern Rockies","6.2.14","Southern Rockies","6.2","WESTERN CORDILLERA","6","NORTHWESTERN FORESTED MOUNTAINS","Utah",6,"21  Southern Rockies","6.2  WESTERN CORDILLERA","6  NORTHWESTERN FORESTED MOUNTAINS",c(-109.115338, 38.513822),"UT_52","UT    <br>       <br>   OID   30    <br>   State   UT    <br>   GridIDNo   52    <br>   Grid_ID   UT_52    <br>   Grid_ID_txt   52    <br>   Adoptions   <Null>    <br>   Static Grid ID   UT_52",c(-109.115338, 38.513822)
"2023","08","29","huntii",-109.1181511,39.66604537,241,"UtahPP",2290,"meters","20","Colorado Plateaus","10.1.6","Colorado Plateaus","10.1","COLD DESERTS","10","NORTH AMERICAN DESERTS","Utah",9,"20  Colorado Plateaus","10.1  COLD DESERTS","10  NORTH AMERICAN DESERTS",c(-109.1181511, 39.66604537),"UT_36","UT    <br>       <br>   OID   39    <br>   State   UT    <br>   GridIDNo   36    <br>   Grid_ID   UT_36    <br>   Grid_ID_txt   36    <br>   Adoptions   <Null>    <br>   Static Grid ID   UT_36",c(-109.1181511, 39.66604537)
"2023","08","10","griseocollis",-109.139424,40.88415136,222,"UtahPP",1650,"meters","18","Wyoming Basin","10.1.4","Wyoming Basin","10.1","COLD DESERTS","10","NORTH AMERICAN DESERTS","Utah",8,"18  Wyoming Basin","10.1  COLD DESERTS","10  NORTH AMERICAN DESERTS",c(-109.139424, 40.88415136),"UT_13","UT    <br>       <br>   OID   76    <br>   State   UT    <br>   GridIDNo   13    <br>   Grid_ID   UT_13    <br>   Grid_ID_txt   13    <br>   Adoptions   <Null>    <br>   Static Grid ID   UT_13",c(-109.139424, 40.88415136)
"2023","07","06","huntii",-109.1396272,40.495801,187,"UtahPP",2003,"meters","20","Colorado Plateaus","10.1.6","Colorado Plateaus","10.1","COLD DESERTS","10","NORTH AMERICAN DESERTS","Utah",9,"20  Colorado Plateaus","10.1  COLD DESERTS","10  NORTH AMERICAN DESERTS",c(-109.1396272, 40.495801),"UT_13","UT    <br>       <br>   OID   76    <br>   State   UT    <br>   GridIDNo   13    <br>   Grid_ID   UT_13    <br>   Grid_ID_txt   13    <br>   Adoptions   <Null>    <br>   Static Grid ID   UT_13",c(-109.1396272, 40.495801)
"2023","08","23","sylvicola",-109.152614,38.410796,235,"UtahPP",2533,"meters","21","Southern Rockies","6.2.14","Southern Rockies","6.2","WESTERN CORDILLERA","6","NORTHWESTERN FORESTED MOUNTAINS","Utah",6,"21  Southern Rockies","6.2  WESTERN CORDILLERA","6  NORTHWESTERN FORESTED MOUNTAINS",c(-109.152614, 38.410796),"UT_60","UT    <br>       <br>   OID   9    <br>   State   UT    <br>   GridIDNo   60    <br>   Grid_ID   UT_60    <br>   Grid_ID_txt   60    <br>   Adoptions   <Null>    <br>   Static Grid ID   UT_60",c(-109.152614, 38.410796)
"2023","08","25","vancouverensis/bifarius",-109.152614,38.410796,237,"UtahPP",2533,"meters","21","Southern Rockies","6.2.14","Southern Rockies","6.2","WESTERN CORDILLERA","6","NORTHWESTERN FORESTED MOUNTAINS","Utah",6,"21  Southern Rockies","6.2  WESTERN CORDILLERA","6  NORTHWESTERN FORESTED MOUNTAINS",c(-109.152614, 38.410796),"UT_60","UT    <br>       <br>   OID   9    <br>   State   UT    <br>   GridIDNo   60    <br>   Grid_ID   UT_60    <br>   Grid_ID_txt   60    <br>   Adoptions   <Null>    <br>   Static Grid ID   UT_60",c(-109.152614, 38.410796)
"2023","08","25","insularis",-109.152614,38.410796,237,"UtahPP",2533,"meters","21","Southern Rockies","6.2.14","Southern Rockies","6.2","WESTERN CORDILLERA","6","NORTHWESTERN FORESTED MOUNTAINS","Utah",6,"21  Southern Rockies","6.2  WESTERN CORDILLERA","6  NORTHWESTERN FORESTED MOUNTAINS",c(-109.152614, 38.410796),"UT_60","UT    <br>       <br>   OID   9    <br>   State   UT    <br>   GridIDNo   60    <br>   Grid_ID   UT_60    <br>   Grid_ID_txt   60    <br>   Adoptions   <Null>    <br>   Static Grid ID   UT_60",c(-109.152614, 38.410796)
"2023","08","25","insularis",-109.152614,38.410796,237,"UtahPP",2533,"meters","21","Southern Rockies","6.2.14","Southern Rockies","6.2","WESTERN CORDILLERA","6","NORTHWESTERN FORESTED MOUNTAINS","Utah",6,"21  Southern Rockies","6.2  WESTERN CORDILLERA","6  NORTHWESTERN FORESTED MOUNTAINS",c(-109.152614, 38.410796),"UT_60","UT    <br>       <br>   OID   9    <br>   State   UT    <br>   GridIDNo   60    <br>   Grid_ID   UT_60    <br>   Grid_ID_txt   60    <br>   Adoptions   <Null>    <br>   Static Grid ID   UT_60",c(-109.152614, 38.410796)
"2023","08","03","morrisoni",-109.1717395,40.42476475,215,"UtahPP",1893,"meters","20","Colorado Plateaus","10.1.6","Colorado Plateaus","10.1","COLD DESERTS","10","NORTH AMERICAN DESERTS","Utah",9,"20  Colorado Plateaus","10.1  COLD DESERTS","10  NORTH AMERICAN DESERTS",c(-109.1717395, 40.42476475),"UT_13","UT    <br>       <br>   OID   76    <br>   State   UT    <br>   GridIDNo   13    <br>   Grid_ID   UT_13    <br>   Grid_ID_txt   13    <br>   Adoptions   <Null>    <br>   Static Grid ID   UT_13",c(-109.1717395, 40.42476475)
"2023","08","03","huntii",-109.1717774,40.4247059,215,"UtahPP",1893,"meters","20","Colorado Plateaus","10.1.6","Colorado Plateaus","10.1","COLD DESERTS","10","NORTH AMERICAN DESERTS","Utah",9,"20  Colorado Plateaus","10.1  COLD DESERTS","10  NORTH AMERICAN DESERTS",c(-109.1717774, 40.4247059),"UT_13","UT    <br>       <br>   OID   76    <br>   State   UT    <br>   GridIDNo   13    <br>   Grid_ID   UT_13    <br>   Grid_ID_txt   13    <br>   Adoptions   <Null>    <br>   Static Grid ID   UT_13",c(-109.1717774, 40.4247059)
"2023","08","03","morrisoni",-109.1718406,40.42417098,215,"UtahPP",1893,"meters","20","Colorado Plateaus","10.1.6","Colorado Plateaus","10.1","COLD DESERTS","10","NORTH AMERICAN DESERTS","Utah",9,"20  Colorado Plateaus","10.1  COLD DESERTS","10  NORTH AMERICAN DESERTS",c(-109.1718406, 40.42417098),"UT_13","UT    <br>       <br>   OID   76    <br>   State   UT    <br>   GridIDNo   13    <br>   Grid_ID   UT_13    <br>   Grid_ID_txt   13    <br>   Adoptions   <Null>    <br>   Static Grid ID   UT_13",c(-109.1718406, 40.42417098)
"2023","08","03","nevadensis",-109.1720719,40.42416113,215,"UtahPP",1893,"meters","20","Colorado Plateaus","10.1.6","Colorado Plateaus","10.1","COLD DESERTS","10","NORTH AMERICAN DESERTS","Utah",9,"20  Colorado Plateaus","10.1  COLD DESERTS","10  NORTH AMERICAN DESERTS",c(-109.1720719, 40.42416113),"UT_13","UT    <br>       <br>   OID   76    <br>   State   UT    <br>   GridIDNo   13    <br>   Grid_ID   UT_13    <br>   Grid_ID_txt   13    <br>   Adoptions   <Null>    <br>   Static Grid ID   UT_13",c(-109.1720719, 40.42416113)
"2022","09","08","morrisoni",-109.1725018,40.42409711,251,"UtahPP",1893,"meters","20","Colorado Plateaus","10.1.6","Colorado Plateaus","10.1","COLD DESERTS","10","NORTH AMERICAN DESERTS","Utah",9,"20  Colorado Plateaus","10.1  COLD DESERTS","10  NORTH AMERICAN DESERTS",c(-109.1725018, 40.42409711),"UT_13","UT    <br>       <br>   OID   76    <br>   State   UT    <br>   GridIDNo   13    <br>   Grid_ID   UT_13    <br>   Grid_ID_txt   13    <br>   Adoptions   <Null>    <br>   Static Grid ID   UT_13",c(-109.1725018, 40.42409711)
"2023","08","03","morrisoni",-109.1726014,40.42485628,215,"UtahPP",1893,"meters","20","Colorado Plateaus","10.1.6","Colorado Plateaus","10.1","COLD DESERTS","10","NORTH AMERICAN DESERTS","Utah",9,"20  Colorado Plateaus","10.1  COLD DESERTS","10  NORTH AMERICAN DESERTS",c(-109.1726014, 40.42485628),"UT_13","UT    <br>       <br>   OID   76    <br>   State   UT    <br>   GridIDNo   13    <br>   Grid_ID   UT_13    <br>   Grid_ID_txt   13    <br>   Adoptions   <Null>    <br>   Static Grid ID   UT_13",c(-109.1726014, 40.42485628)
